,UMAP1,UMAP2,cluster,cell_id,selected_cluster
8895,2.3566253,0.31689292,34,12472,0
8896,6.650399,1.6349127,25,12473,0
8897,4.631138,-0.024775552,19,12475,0
8898,0.46765774,-0.1741558,18,12476,0
8899,0.06020629,-0.25483322,24,12480,0
8900,1.310083,0.6192452,13,12481,0
8901,4.9587183,-0.18114172,19,12486,0
8902,3.4514396,1.2841883,40,12490,0
8903,1.8877246,-0.7927609,10,12491,0
8904,7.4479465,2.1751103,20,12496,0
8905,5.938518,0.42548198,5,12499,0
8906,4.9099145,-0.6908226,39,12505,39
8907,5.0309005,1.7697566,16,12506,0
8908,5.181969,-0.63409466,39,12508,0
8909,2.4829051,-0.31892166,2,12512,0
8910,6.4174733,-0.066991866,23,12513,0
8911,2.6256306,0.49298856,8,12516,0
8912,1.3903635,0.68567705,3,12519,0
8913,3.552733,1.2155695,40,12520,0
8914,4.1577053,0.75328386,47,12521,0
8915,8.1224165,1.2809459,44,12526,0
8916,6.3259583,0.9352779,32,12532,0
8917,1.2596086,0.74092567,3,12534,0
8918,0.31074536,0.037860356,18,12536,0
8919,3.066967,0.17676514,2,12537,0
8920,6.0312634,1.8840444,45,12549,0
8921,2.676545,-0.38486996,2,12550,0
8922,4.5363355,-0.8423028,14,12551,0
8923,0.21777241,0.7662021,17,12552,0
8924,6.3279715,2.4149776,31,12555,0
8925,0.91414917,-1.319708,29,12556,0
8926,0.83798736,-0.72388303,48,12558,0
8927,4.8437304,-0.8575662,39,12563,0
8928,3.0502183,-0.17775933,2,12564,0
8929,6.5148907,1.1230434,32,12572,0
8930,4.648797,1.6580731,16,12573,0
8931,0.63472617,-0.3790223,48,12576,0
8932,4.5216184,1.7916019,16,12580,0
8933,4.398082,-0.26275298,50,12581,0
8934,4.259977,1.0708784,47,12583,47
8935,2.2496884,-0.027939353,34,12589,0
8936,0.96923035,-1.1777573,29,12593,29
8937,2.947612,-0.28726912,2,12594,0
8938,0.48731616,-0.045439083,18,12597,18
8939,4.3167415,1.6334223,47,12598,0
8940,7.761938,1.2594702,1,12599,0
8941,-0.026027514,0.019818721,41,12601,0
8942,0.15217899,1.2253001,17,12602,0
8943,0.95267624,1.1066092,43,12607,0
8944,2.9596038,-0.94470114,42,12617,0
8945,6.262681,2.5806828,31,12625,0
8946,2.6728823,0.14167592,2,12627,0
8947,0.95162725,-0.05471363,12,12628,0
8948,4.5531783,-0.07994961,50,12635,0
8949,1.3123949,0.05115264,13,12636,0
8950,4.3853054,1.2697426,47,12648,0
8951,6.994307,1.5237647,4,12655,0
8952,0.3666731,-0.45826495,48,12663,0
8953,0.66652393,-0.30812985,48,12665,0
8954,3.4640343,0.6525503,40,12676,0
8955,3.4359543,-0.37688345,33,12679,0
8956,5.009497,-0.71363693,39,12680,39
8957,4.6315355,-1.1422924,39,12688,0
8958,4.1728244,1.5244678,47,12692,0
8959,1.2120937,0.3890123,13,12693,13
8960,0.16732533,-0.62432265,48,12700,0
8961,1.6653576,-0.07048624,34,12709,0
8962,4.0149283,-0.71831316,50,12710,0
8963,4.5063825,-0.22933918,50,12714,0
8964,3.26651,-1.000136,26,12720,0
8965,4.914434,0.6917019,19,12723,0
8966,4.081161,-0.684876,50,12725,0
8967,0.83519864,-0.12406356,12,12727,0
8968,2.7025356,-0.30160323,2,12729,0
8969,1.2353519,-0.42373073,12,12730,0
8970,0.78258216,-0.11357259,18,12740,0
8971,2.776232,0.83510363,8,12747,0
8972,2.3184679,-0.41686594,10,12752,0
8973,1.9941058,-0.1258407,34,12756,0
8974,0.10976362,0.592522,17,12763,0
8975,6.296132,2.157851,25,12765,0
8976,1.3030796,0.9531183,3,12766,0
8977,5.9756756,0.33855087,5,12771,0
8978,6.6297374,0.30090925,23,12774,0
8979,2.447857,-0.82445306,42,12775,0
8980,8.351767,1.7166647,44,12785,0
8981,3.2928486,-0.46488318,33,12788,0
8982,1.6933668,0.15595731,34,12789,0
8983,0.45114002,1.0247619,43,12791,0
8984,2.3958821,0.7095591,8,12796,8
8985,0.58571315,-0.14537972,18,12800,0
8986,3.872554,0.728855,35,12808,0
8987,4.5589976,1.1093549,47,12821,0
8988,3.543822,-0.22592877,33,12823,33
8989,2.2530649,-0.31268543,10,12831,0
8990,7.0239034,1.9166607,4,12833,0
8991,0.9936529,1.2620757,22,12839,0
8992,3.756921,-1.029803,26,12843,0
8993,2.6342256,-0.78353876,42,12851,0
8994,7.120132,1.836549,4,12853,0
8995,4.956431,-0.58014923,39,12855,0
8996,1.5482793,0.45972922,13,12858,0
8997,2.4777381,-1.231697,42,12860,0
8998,0.9224134,-0.21747494,12,12861,0
8999,3.4037254,-0.33443907,33,12865,0
9000,7.09558,2.267255,20,12870,0
9001,-0.017048845,2.0324247,49,12874,0
9002,4.8333697,1.7827588,16,12883,0
9003,-0.18196952,-0.41613278,24,12894,0
9004,7.2837048,1.173755,4,12895,0
9005,0.6807936,0.9374925,43,12896,43
9006,6.2951765,1.837968,25,12903,0
9007,1.4872804,-0.29095358,12,12904,0
9008,2.3769777,1.3279451,21,12905,0
9009,-0.019651419,0.036970414,41,12912,0
9010,3.5182014,0.6273516,40,12921,0
9011,1.7074101,-0.0062023015,34,12927,0
9012,3.148075,-0.8024211,42,12928,0
9013,1.9001321,1.7900017,21,12930,0
9014,5.543416,-0.2957605,27,12932,0
9015,2.759901,-0.65732485,42,12933,42
9016,0.9572639,2.015985,22,12935,0
9017,2.8451371,1.6802478,21,12939,0
9018,1.9652382,0.04648295,34,12942,34
9019,8.38539,1.6106664,44,12947,44
9020,2.5570354,-0.21444796,2,12950,0
9021,5.320639,1.7953928,16,12952,0
9022,3.5352483,-0.54347754,33,12956,0
9023,0.99968356,1.3322045,22,12958,0
9024,4.1357408,0.53594786,35,12969,0
9025,1.8021909,0.539304,34,12970,0
9026,5.553449,1.3901973,30,12975,0
9027,3.454952,1.3397028,40,12976,0
9028,1.9152834,-0.5154084,10,12977,10
9029,5.817518,0.32585892,5,12980,0
9030,6.246323,2.6631198,31,12983,0
9031,2.7673159,-0.73417383,42,12986,42
9032,0.01857699,0.049446706,41,12988,0
9033,3.8574588,0.7055451,35,12991,0
9034,4.376973,-0.79893327,14,12992,0
9035,0.98210025,2.097628,22,12996,0
9036,2.120621,0.2453859,34,12997,0
9037,7.0263343,2.4525166,20,12998,20
9038,5.0946193,1.646402,30,13003,0
9039,3.0971448,-0.3236877,33,13011,0
9040,2.4691694,-0.42659092,2,13012,0
9041,1.6918982,-1.3694582,29,13013,0
9042,0.8445118,-0.05563681,18,13014,0
9043,1.4522097,0.63436735,3,13015,0
9044,1.7756146,0.64505935,3,13017,0
9045,4.1107244,-0.20308073,50,13018,0
9046,1.9875872,0.48797747,34,13019,0
9047,4.1014996,-0.81738085,14,13020,0
9048,2.87095,-1.20683,42,13021,0
9049,0.93997025,-1.2352078,29,13023,29
9050,0.08901244,1.0841533,17,13024,17
9051,3.2134385,1.4348195,40,13028,0
9052,5.0880113,1.4655226,30,13032,0
9053,0.45140266,1.1359717,43,13034,0
9054,3.3990433,1.5458894,6,13036,0
9055,2.243194,0.34959403,34,13040,0
9056,3.6870809,0.8947535,40,13041,0
9057,2.8903675,0.3586891,2,13046,0
9058,0.56048846,-0.18030855,18,13048,0
9059,6.78976,0.14739883,23,13053,0
9060,0.296553,-0.5431834,48,13054,0
9061,5.207628,0.39488593,19,13060,0
9062,3.7321703,0.31502864,35,13063,0
9063,1.3360761,-0.3733023,12,13064,0
9064,0.36316407,-0.30073842,48,13065,0
9065,7.4768453,0.6960357,1,13066,1
9066,1.9527014,-0.604498,10,13069,10
9067,-0.06756829,0.9167817,17,13070,17
9068,1.3531188,-0.42053306,12,13076,0
9069,2.8523114,1.3952254,21,13078,0
9070,3.757708,-0.5281457,33,13081,0
9071,-0.13105856,1.0727209,17,13085,0
9072,4.0075774,-1.1856685,14,13087,0
9073,1.4419553,-0.13963373,12,13088,0
9074,0.63622683,0.77416664,43,13092,43
9075,3.9048235,0.7018458,35,13095,0
9076,3.9225955,-1.1702304,14,13097,0
9077,2.0224354,-1.0728065,10,13098,0
9078,3.5853786,0.69699514,40,13100,0
9079,4.5572195,0.7775671,47,13101,0
9080,1.3768162,-0.55099666,12,13104,0
9081,-0.04070857,1.2252618,17,13108,0
9082,2.2111895,0.23783726,34,13110,0
9083,1.2446889,-0.1785543,12,13113,0
9084,4.709805,-0.44092816,39,13114,0
9085,2.4948087,0.004892202,2,13115,0
9086,2.3057325,0.72521156,8,13120,0
9087,3.872408,0.8962208,47,13121,0
9088,1.398069,1.08584,3,13124,3
9089,6.545194,2.2208471,25,13126,0
9090,2.9450486,-0.23575386,2,13127,0
9091,0.29042193,0.056195006,18,13128,0
9092,1.2657121,0.13022324,13,13131,0
9093,3.9533827,1.6037322,6,13132,0
9094,1.982631,-0.5673174,10,13133,10
9095,0.90918523,-1.1671038,29,13136,29
9096,0.40344316,-0.079199195,18,13140,0
9097,2.505944,-0.7663064,42,13143,0
9098,3.0850587,1.8382055,6,13145,0
9099,2.305433,-0.44540542,10,13146,0
9100,1.6381518,-0.11722679,34,13149,0
9101,0.37938485,-0.12918212,18,13152,0
9102,3.012138,-0.17918321,2,13155,0
9103,3.2643023,-0.30376118,33,13158,0
9104,0.5580523,-0.75443727,48,13159,0
9105,4.165247,0.5178449,35,13160,0
9106,0.853348,1.0179948,43,13161,0
9107,3.6756167,-0.55221486,33,13162,0
9108,2.6947777,0.30856398,2,13165,0
9109,1.1546332,0.18982643,13,13166,0
9110,4.235452,1.6425495,47,13168,0
9111,4.2146826,2.0081964,6,13169,0
9112,1.7752026,-0.65756196,10,13170,0
9113,0.883847,0.88662106,43,13172,0
9114,3.111023,0.2742481,2,13173,0
9115,0.50438875,0.08802489,18,13174,18
9116,1.3637099,-0.9793739,29,13179,0
9117,0.7933938,2.0127878,22,13180,0
9118,2.3656673,-0.89844716,42,13181,0
9119,4.8105216,1.05826,30,13183,0
9120,4.397189,-0.081953906,50,13184,0
9121,6.6481915,0.4240021,23,13185,0
9122,3.9894452,-0.7983999,14,13191,0
9123,0.9472525,-0.9913099,29,13192,0
9124,2.7491007,0.95214397,8,13193,0
9125,1.4865211,-0.93602306,10,13196,0
9126,3.309153,-0.3612441,33,13200,0
9127,2.3525236,-0.2766,2,13206,0
9128,4.9607797,1.3313099,30,13210,0
9129,1.7493874,0.6519214,3,13213,0
9130,1.5043162,-0.98529476,10,13214,0
9131,0.59754497,0.49321494,43,13215,0
9132,4.273407,0.70759517,47,13216,0
9133,3.9520473,-0.7988024,14,13217,0
9134,0.8790152,0.8286073,43,13223,0
9135,1.0652574,-0.16366364,12,13229,0
9136,0.6082058,-0.5999211,48,13238,0
9137,2.3221626,1.087485,8,13242,0
9138,4.2621493,-0.015051472,50,13246,0
9139,5.064542,2.093341,16,13248,16
9140,1.1696976,-0.5603363,12,13249,0
9141,5.6160407,1.7972599,45,13255,0
9142,3.775267,-0.7589736,26,13259,0
9143,3.2386866,0.48415232,40,13261,0
9144,3.1926703,-0.023359453,33,13264,0
9145,6.4333196,2.5077353,31,13267,0
9146,0.66952205,0.20967212,18,13270,0
9147,6.1654973,1.7837408,7,13271,0
9148,0.37566802,1.0049018,43,13276,0
9149,0.08563754,0.16008078,41,13279,41
9150,4.4779253,0.75732344,47,13280,0
9151,4.6633406,1.563255,47,13282,0
9152,1.4331399,-0.3731433,12,13284,0
9153,2.2264369,-0.8805159,10,13290,0
9154,4.8855853,1.7567208,16,13291,0
9155,5.868288,1.2696279,7,13292,0
9156,6.4000225,2.3644311,25,13293,0
9157,6.346445,2.637323,31,13294,0
9158,3.6923401,1.0055854,40,13297,0
9159,0.23308283,1.4875791,22,13299,0
9160,0.9675405,0.038335368,13,13304,0
9161,6.220922,2.6054053,31,13307,0
9162,1.5850748,-1.3381519,29,13309,0
9163,4.6081004,1.5540323,47,13313,0
9164,4.1049933,-0.6844149,50,13316,0
9165,1.7618229,-0.2816016,34,13319,0
9166,4.7255206,1.5128042,30,13324,0
9167,4.5325537,1.6814713,47,13325,0
9168,8.743564,2.2820792,9,13327,0
9169,2.894107,-1.1245124,42,13328,0
9170,7.677642,2.455026,36,13329,0
9171,0.020109875,0.83249074,17,13337,17
9172,3.6150494,-1.0183884,26,13338,0
9173,3.7438755,-0.5356699,33,13340,0
9174,4.7592487,-0.2156272,19,13353,0
9175,3.3917756,-0.40681344,33,13355,0
9176,3.0899727,-0.38627568,33,13356,0
9177,2.667406,-0.49027193,42,13357,0
9178,7.9653907,1.7838516,11,13359,0
9179,0.37218842,-0.35318515,48,13360,0
9180,3.160366,-1.0165285,42,13363,0
9181,4.682412,0.2437152,19,13365,0
9182,6.30184,1.9659559,25,13371,0
9183,3.642954,-0.6337253,26,13372,0
9184,2.3558939,-0.41062918,10,13375,0
9185,5.419472,0.5185588,5,13379,0
9186,3.2444627,-0.55030334,33,13381,0
9187,4.009449,-0.34547824,50,13387,0
9188,5.040014,2.219943,16,13388,0
9189,0.93243474,-1.2116915,29,13392,29
9190,3.4752808,0.18297341,33,13393,0
9191,8.083552,2.191229,11,13395,0
9192,0.735877,-0.40220603,48,13396,0
9193,3.965515,-0.31820926,50,13400,0
9194,3.9204667,0.80516046,47,13401,0
9195,6.2007055,0.98510605,32,13402,0
9196,5.154917,0.113988474,19,13411,0
9197,1.5150477,-0.2388999,12,13413,0
9198,2.7446594,0.07996521,2,13415,2
9199,5.2704935,-0.6797239,39,13423,0
9200,5.4277315,-0.11785351,27,13425,0
9201,3.7608628,-1.053523,26,13426,0
9202,3.1297917,1.2574091,40,13427,0
9203,3.6686091,0.26883087,35,13429,0
9204,6.676172,0.69293654,32,13432,0
9205,1.9832361,-0.84606856,10,13437,0
9206,5.5932465,1.7807695,45,13440,0
9207,2.8846304,1.5177466,21,13444,0
9208,1.4502429,-0.49813044,12,13445,0
9209,4.9443274,-0.59431773,39,13446,0
9210,2.8923702,0.022801189,2,13451,0
9211,-0.08736778,0.2529141,41,13452,0
9212,0.2734399,0.17719655,18,13457,0
9213,4.809943,1.4148409,30,13466,0
9214,1.2505108,-0.7074254,12,13472,0
9215,1.4187015,-0.34284526,12,13473,0
9216,0.005522875,-0.36905074,24,13480,24
9217,6.0450783,0.6035729,5,13484,0
9218,2.6262364,0.8750555,8,13486,0
9219,6.9317636,2.9700081,20,13488,0
9220,1.9233849,-0.09978726,34,13490,0
9221,3.4082007,-0.11318368,33,13491,0
9222,3.900082,-0.06271576,35,13492,0
9223,1.4439039,0.54907733,13,13495,0
9224,3.2372043,-0.8679882,26,13500,0
9225,3.7889595,-0.20323966,33,13508,0
9226,6.5688224,2.0610414,25,13510,25
9227,6.7132263,0.72259593,32,13516,0
9228,1.8820378,0.6888742,3,13525,0
9229,3.7901006,-0.8662192,26,13526,0
9230,6.116639,2.519153,45,13528,0
9231,5.2281766,1.1352495,30,13532,0
9232,3.1458685,1.3588213,40,13537,0
9233,0.17367302,-0.06961833,41,13544,0
9234,3.738788,-1.0757588,26,13545,0
9235,-0.063941486,-0.3069881,24,13548,24
9236,1.7167908,-0.5992151,10,13549,0
9237,1.1433296,0.562651,13,13550,0
9238,6.511455,1.0587527,32,13553,0
9239,4.977479,0.74266356,19,13558,0
9240,5.240926,1.7574607,30,13563,0
9241,2.2842443,-1.176522,42,13564,0
9242,5.623257,1.6205397,7,13565,0
9243,6.268951,1.5165088,7,13566,0
9244,3.3996172,-1.039318,26,13574,0
9245,1.7112341,0.5123506,34,13575,0
9246,3.9114707,0.0012269912,35,13576,0
9247,3.7514443,-1.06208,26,13577,0
9248,4.6751447,-1.0845526,39,13581,0
9249,5.2328224,1.4895421,30,13582,0
9250,3.5165036,-0.20733045,33,13583,33
9251,6.3344493,2.3904762,25,13585,0
9252,3.8502092,-0.47738418,33,13594,0
9253,0.6249494,-0.69978046,48,13595,0
9254,6.63959,2.5880725,31,13598,0
9255,0.28884706,-0.13558942,18,13600,0
9256,1.5484555,-1.4140233,29,13605,0
9257,1.0013304,-0.93232906,29,13606,0
9258,3.9467678,1.6529305,6,13609,0
9259,5.3043313,1.6267166,30,13614,0
9260,0.27103803,0.6473516,17,13621,0
9261,6.1202464,1.5106916,7,13622,7
9262,1.0962163,1.0590539,3,13626,0
9263,0.7735878,-0.43049487,48,13628,0
9264,4.2656546,0.02369061,50,13629,0
9265,6.464248,2.2826235,25,13630,0
9266,6.036599,1.8249487,7,13633,0
9267,3.4928207,1.0759244,40,13636,0
9268,5.9532733,1.8379346,7,13642,0
9269,5.1431184,2.2361104,16,13646,0
9270,5.8859625,1.8437142,7,13670,0
9271,5.049911,1.4957983,30,13679,0
9272,6.5057416,2.38984,25,13683,0
9273,0.51675934,0.66817033,43,13705,0
9274,7.4706616,1.7980489,4,13709,0
9275,3.004539,0.34354725,2,13711,0
9276,3.200178,-1.0820574,26,13713,0
9277,0.2875226,2.4620843,38,13716,0
9278,6.4055667,2.381694,25,13718,0
9279,2.4552183,-0.14442289,2,13722,0
9280,4.1331143,-0.5850153,50,13723,0
9281,5.1582384,1.2482461,30,13727,30
9282,8.553046,1.962831,44,13728,0
9283,5.586092,-0.3309632,27,13729,0
9284,3.192577,1.8264899,6,13730,0
9285,0.43846297,0.090015344,18,13731,18
9286,0.03519649,1.9982553,49,13732,0
9287,2.102432,1.0535586,8,13734,0
9288,4.9585333,-0.6009537,39,13735,0
9289,6.53667,1.2410916,32,13736,0
9290,6.2767477,0.6965118,32,13740,0
9291,2.6091514,-0.13092569,2,13741,0
9292,8.756342,2.3799143,9,13742,0
9293,8.008388,1.6870173,11,13743,0
9294,8.473259,1.6936198,44,13748,0
9295,4.541922,1.3978817,47,13749,0
9296,3.8661273,0.78011817,35,13751,0
9297,4.484856,-0.8661546,14,13752,0
9298,2.4554465,-0.95871127,42,13753,0
9299,7.539244,1.7191856,4,13754,0
9300,3.9893975,-1.0218064,14,13756,0
9301,2.5549295,0.01006579,2,13757,0
9302,8.299646,2.2841456,11,13758,0
9303,2.0850434,0.9459294,8,13759,0
9304,5.8825426,1.0858688,7,13760,0
9305,7.304942,1.2276484,4,13761,0
9306,7.7315345,1.6526661,11,13762,0
9307,6.3850436,0.045280058,23,13765,0
9308,0.6944396,1.8534515,22,13766,22
9309,4.058597,-0.24734902,50,13767,0
9310,4.302556,1.1349686,47,13769,47
9311,7.9069815,2.3621256,11,13770,0
9312,3.7748597,0.6287229,35,13771,0
9313,7.0832186,0.6983011,32,13772,0
9314,-0.09674285,1.0295894,17,13773,17
9315,0.2164556,0.29942513,41,13774,0
9316,6.7134748,2.6348197,31,13775,0
9317,7.1486926,0.19135433,23,13776,0
9318,5.618383,-0.22490446,27,13777,0
9319,8.339428,1.4615512,44,13778,44
9320,-0.14578113,1.7274116,49,13779,49
9321,4.6574354,-1.1332377,39,13785,0
9322,3.6852596,-0.19126153,33,13787,0
9323,5.4863806,-0.14286323,27,13788,0
9324,5.045273,-0.26802802,19,13789,0
9325,7.1096053,1.4061105,4,13790,0
9326,3.8092263,-0.9250813,26,13791,0
9327,8.818554,2.182586,9,13792,9
9328,5.160999,-0.7615643,39,13793,0
9329,0.34395063,0.022439113,18,13796,0
9330,7.4834723,2.8524702,36,13798,0
9331,4.898852,-0.52272254,39,13799,0
9332,4.8430004,0.61174345,19,13800,0
9333,7.100526,0.7502747,32,13801,0
9334,4.898406,1.7410247,16,13802,0
9335,6.652381,0.3294427,23,13804,0
9336,1.3434498,2.241365,37,13805,0
9337,4.143779,-0.87637854,14,13806,0
9338,1.3227173,0.50263727,13,13808,0
9339,8.446295,2.526182,28,13810,0
9340,5.031245,0.4576405,19,13812,0
9341,8.644561,1.8938754,9,13813,0
9342,7.5513406,1.8383441,4,13814,0
9343,7.526307,2.7328165,36,13816,0
9344,7.4058423,0.7178696,1,13818,0
9345,2.6316028,-0.3111667,2,13820,0
9346,0.46186036,-0.09576192,18,13822,0
9347,3.3707583,1.2316061,40,13823,0
9348,6.934441,1.6003705,4,13824,0
9349,6.956249,1.1833286,32,13829,0
9350,-0.060348194,-0.4304041,24,13832,0
9351,1.1787513,0.19595492,13,13833,0
9352,4.897051,-0.94226676,39,13834,0
9353,4.6032677,-0.5967236,50,13835,0
9354,2.1509376,0.56618524,8,13836,0
9355,3.7177472,-0.6559597,26,13840,0
9356,8.589803,1.9043444,44,13841,0
9357,4.7872353,-0.52710783,39,13842,0
9358,4.744019,-1.1273781,39,13843,0
9359,6.4942,2.0842016,25,13844,25
9360,6.1906867,0.05923655,23,13845,0
9361,8.1175165,1.6045142,44,13846,0
9362,1.6643625,0.57178074,34,13847,0
9363,3.6713605,-0.9352756,26,13848,0
9364,6.992328,2.0730426,20,13849,0
9365,1.7075869,-0.27329522,34,13850,0
9366,5.3961816,-0.68665034,39,13853,0
9367,2.3991272,0.22651374,2,13854,0
9368,2.1554744,0.14892608,34,13855,0
9369,6.1725416,2.299589,45,13856,0
9370,2.0350592,-0.057147108,34,13857,0
9371,-0.15971054,1.0201539,17,13859,0
9372,3.3968308,0.1314683,33,13860,0
9373,4.0590334,0.7158496,35,13861,0
9374,2.4481587,-0.14588855,2,13863,0
9375,4.962625,1.6066759,30,13864,0
9376,2.0515003,-0.83538634,10,13865,0
9377,4.3724036,-0.18437904,50,13866,0
9378,0.5819977,2.0232725,22,13867,0
9379,3.6447604,-0.83695495,26,13868,26
9380,2.7983718,-0.6987039,42,13870,42
9381,7.020309,0.9469791,32,13871,0
9382,4.4619117,0.49713144,35,13872,0
9383,0.10846959,1.8161643,49,13874,0
9384,2.6377306,0.028395135,2,13875,2
9385,7.544991,1.3392519,4,13877,0
9386,3.4730852,-0.39284462,33,13878,0
9387,7.828772,1.9264237,11,13879,0
9388,5.5781026,1.5345783,30,13880,0
9389,3.4864435,-0.47659868,33,13882,0
9390,1.1488029,0.90283877,3,13885,0
9391,6.719096,2.0853856,25,13886,0
9392,3.9802537,-0.45718238,50,13887,0
9393,3.739475,-0.90915525,26,13888,0
9394,0.46318948,0.46700945,43,13890,0
9395,5.7821712,2.0441384,45,13891,0
9396,9.098054,2.656494,46,13892,0
9397,6.3735585,1.3690652,7,13893,0
9398,3.90727,0.2099935,35,13895,0
9399,2.9034595,-0.634909,42,13896,0
9400,8.53924,2.3327181,28,13897,0
9401,5.801508,0.9506434,5,13898,0
9402,0.7441259,-0.77224714,48,13899,0
9403,1.5937208,0.9962723,3,13900,3
9404,2.7691514,0.51761025,8,13903,0
9405,3.3810365,-0.85620296,26,13904,0
9406,0.17683797,-0.51650596,48,13905,0
9407,1.0310702,0.23010594,13,13906,0
9408,7.630668,1.3264225,4,13907,0
9409,6.4229164,0.83002746,32,13908,0
9410,1.0422755,-0.3035856,12,13909,0
9411,8.299612,1.8330104,44,13910,0
9412,3.5777283,-0.10334862,33,13911,0
9413,4.61503,-0.346955,50,13912,0
9414,5.7784677,-0.37686273,27,13914,27
9415,4.186357,1.0712538,47,13916,0
9416,4.3741307,0.15262157,35,13917,0
9417,7.7676244,1.6931561,11,13918,0
9418,4.664515,-0.5781019,39,13919,0
9419,4.2285295,-0.63004816,50,13920,0
9420,2.8180308,0.42110926,2,13921,0
9421,3.3627906,-0.31987914,33,13923,0
9422,4.934553,0.31400973,19,13925,19
9423,4.1612678,-0.905082,14,13926,14
9424,8.117457,2.4966674,28,13927,0
9425,5.5252976,1.2131069,30,13928,0
9426,0.7394212,-0.16922866,18,13929,0
9427,3.8102176,0.567982,35,13931,0
9428,4.051684,1.6875265,6,13933,0
9429,2.4550612,0.6205798,8,13934,0
9430,6.21599,1.3732342,7,13935,0
9431,4.1147294,-0.6299681,50,13936,0
9432,-0.29177958,-0.14670502,24,13938,0
9433,5.104865,0.03677355,19,13939,0
9434,4.506518,1.6872963,47,13940,0
9435,4.131102,0.92969674,47,13941,0
9436,3.0472014,0.48255348,2,13942,0
9437,-0.0027004953,1.4229805,49,13943,0
9438,4.637779,0.030969108,19,13945,0
9439,7.9873657,2.117592,11,13946,11
9440,4.612757,0.33548284,19,13947,0
9441,-0.22086932,-0.19305424,24,13948,0
9442,0.5601132,-0.28963554,48,13949,0
9443,4.1819744,-0.6691003,50,13951,0
9444,3.9928277,-0.33142275,50,13952,0
9445,0.040385094,1.3524165,17,13954,0
9446,0.09645683,-0.41354564,24,13955,0
9447,6.1643524,0.6042614,5,13956,0
9448,4.5262585,-0.51997906,50,13957,0
9449,4.9688005,-0.6730365,39,13958,39
9450,1.2161634,0.6417983,13,13959,0
9451,3.373677,-0.71821135,26,13960,0
9452,0.531874,2.440028,15,13961,0
9453,4.076595,-0.6646844,50,13962,0
9454,8.302749,2.2089453,11,13963,0
9455,3.7891648,0.5169107,35,13966,0
9456,6.618474,1.7718687,25,13967,0
9457,8.583946,2.28079,9,13968,0
9458,2.6418645,-0.7023753,42,13969,0
9459,6.922928,2.455977,20,13971,0
9460,7.8168187,1.1332796,1,13974,0
9461,8.648765,2.5820677,28,13975,0
9462,7.026964,2.704093,20,13977,0
9463,3.356883,0.7111868,40,13978,0
9464,2.0576568,-0.4662504,10,13980,0
9465,6.578948,1.838733,25,13981,0
9466,2.1351407,1.2909493,21,13982,0
9467,7.8010626,1.4045033,4,13984,0
9468,4.332389,0.6183159,35,13986,0
9469,1.8756915,0.17542945,34,13987,34
9470,0.09243956,2.2722704,38,13988,38
9471,7.3347893,2.1653395,20,13989,0
9472,5.90822,2.2077312,45,13991,45
9473,4.573077,-0.07528347,50,13992,0
9474,8.2964,1.8298401,44,13993,0
9475,6.4054365,-0.36994377,27,13994,0
9476,3.0521798,-0.6860534,42,13995,0
9477,6.998977,1.346497,4,13996,0
9478,2.2839155,-0.13232955,2,13997,0
9479,0.11181256,0.46736184,41,13999,0
9480,7.728281,2.0304892,11,14000,0
9481,4.25653,0.116374984,35,14001,0
9482,8.252232,2.6272087,28,14002,0
9483,6.368735,2.127007,25,14003,0
9484,3.5518403,0.16688435,33,14004,0
9485,5.3470182,0.2912473,19,14005,0
9486,3.0534658,0.58910114,40,14006,0
9487,4.1742268,-0.51377356,50,14007,0
9488,4.4142904,-0.28160095,50,14008,0
9489,2.8519502,-0.11283311,2,14009,0
9490,1.147264,-0.21199928,12,14010,0
9491,4.2269917,-0.7383939,14,14011,0
9492,3.699317,-0.052497894,33,14012,0
9493,8.02827,1.8499211,11,14013,0
9494,6.446645,1.1501051,32,14016,0
9495,8.964181,2.6687436,46,14017,0
9496,1.1850052,0.5774785,13,14018,0
9497,1.7305382,0.04717873,34,14019,0
9498,9.036083,2.5270317,9,14020,0
9499,5.7967167,1.0680295,5,14021,0
9500,8.936959,2.7836683,46,14022,0
9501,8.59842,1.536985,44,14023,0
9502,0.37353683,-0.52869385,48,14024,0
9503,2.6240482,-0.08273797,2,14025,0
9504,5.6225533,0.35201684,5,14026,0
9505,1.0061678,-0.71497476,12,14027,0
9506,4.573093,0.665486,19,14028,0
9507,6.478618,2.3489766,25,14029,0
9508,4.156572,1.2884642,47,14031,47
9509,7.615858,2.1157138,11,14032,0
9510,3.927342,-0.8531065,14,14035,0
9511,4.07165,0.99761695,47,14036,0
9512,7.68646,1.8378314,11,14037,0
9513,3.4748023,1.0423566,40,14038,0
9514,5.0004063,0.5765585,19,14040,0
9515,2.255652,1.2384375,8,14041,0
9516,4.9204435,1.2174358,30,14042,0
9517,1.1454308,0.1853936,13,14043,0
9518,0.21534891,-0.14541192,18,14044,0
9519,1.3174132,0.90887505,3,14045,0
9520,2.3437755,0.8409349,8,14046,8
9521,8.172248,1.6981052,44,14047,0
9522,8.934903,2.8054578,46,14048,0
9523,6.296596,0.8542399,32,14049,0
9524,7.235385,2.3926513,20,14051,0
9525,0.3318448,-0.50695604,48,14052,0
9526,5.1503296,0.3967851,19,14055,0
9527,5.925852,-0.3435231,27,14056,0
9528,8.96823,1.9966187,9,14057,0
